Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh)
05/03/2021 18:02:14.446,1980.2446,1920.1348,3,2,3.513473511,9.900056839,5.268221378,0,18.35088921,0
05/03/2021 18:02:24.446,1990.2449,1930.1351,3,2,3.513366699,9.900003433,5.295655727,0,18.44727707,0
05/03/2021 18:02:34.446,2000.2454,1940.1356,3,2,3.513366699,9.899965286,5.32310009,0,18.54370117,0
05/03/2021 18:02:44.446,2010.2455,1950.1357,3,2,3.513694763,9.900001526,5.350536823,0,18.64010239,0
05/03/2021 18:02:54.447,2020.2457,1960.1359,3,2,3.514026642,9.900197983,5.377978325,0,18.73652649,0
05/03/2021 18:03:04.447,2030.2465,1970.1367,3,2,3.514251709,9.899908066,5.405421257,0,18.83295822,0
05/03/2021 18:03:14.448,2040.2467,1980.1369,3,2,3.514251709,9.899957657,5.432855606,0,18.92936897,0
05/03/2021 18:03:24.449,2050.2479,1990.1381,3,2,3.514472961,9.89998436,5.460292816,0,19.02579117,0
05/03/2021 18:03:34.450,2060.2489,2000.1391,3,2,3.514583588,9.900121689,5.487733841,0,19.12223244,0
05/03/2021 18:03:44.451,2070.2497,2010.1399,3,2,3.514583588,9.900064468,5.515171528,0,19.21866417,0
05/03/2021 18:03:54.451,2080.2498,2020.14,3,2,3.514472961,9.899852753,5.542605877,0,19.31508827,0
05/03/2021 18:04:04.451,2090.25,2030.1402,3,2,3.514583588,9.900133133,5.570048809,0,19.41154671,0
05/03/2021 18:04:14.451,2100.2502,2040.1404,3,2,3.51480484,9.899951935,5.597485065,0,19.50798798,0
05/03/2021 18:04:24.452,2110.2507,2050.1409,3,2,3.515022278,9.899929047,5.624927998,0,19.60445595,0
05/03/2021 18:04:34.452,2120.2509,2060.1411,3,2,3.515022278,9.900211334,5.652362823,0,19.70090103,0
05/03/2021 18:04:44.453,2130.2521,2070.1423,3,2,3.51568222,9.899942398,5.679797173,0,19.79734802,0
05/03/2021 18:04:54.454,2140.2527,2080.1429,3,2,3.515911102,9.899927139,5.707235813,0,19.89381599,0
05/03/2021 18:05:04.454,2150.2528,2090.143,3,2,3.516239166,9.899971008,5.734679699,0,19.99030685,0
05/03/2021 18:05:14.455,2160.2537,2100.1439,3,2,3.516132355,9.899875641,5.762119293,0,20.08679008,0
05/03/2021 18:05:24.455,2170.2539,2110.1441,3,2,3.516792297,9.900163651,5.789553165,0,20.18325424,0
05/03/2021 18:05:34.455,2180.2545,2120.1447,3,2,3.516132355,9.899946213,5.816989422,0,20.27973175,0
05/03/2021 18:05:44.456,2190.2554,2130.1456,3,2,3.516681671,9.89985466,5.84442234,0,20.37620163,0
05/03/2021 18:05:54.457,2200.2563,2140.1465,3,2,3.516349792,9.899850845,5.871860504,0,20.47269058,0
05/03/2021 18:06:04.457,2210.2563,2150.1465,3,2,3.517009735,9.899993896,5.899295807,0,20.56917953,0
05/03/2021 18:06:14.457,2220.2563,2160.1465,3,2,3.517120361,9.900178909,5.926734924,0,20.66568375,0
05/03/2021 18:06:24.458,2230.2569,2170.1471,3,2,3.517009735,9.900188446,5.954174995,0,20.76219749,0
05/03/2021 18:06:34.458,2240.2571,2180.1473,3,2,3.517459869,9.900159836,5.981619835,0,20.85873222,0
05/03/2021 18:06:44.459,2250.2577,2190.1479,3,2,3.517677307,9.900083542,6.009055614,0,20.95524025,0
05/03/2021 18:06:54.459,2260.2579,2200.1481,3,2,3.517787933,9.900102615,6.036495209,0,21.05176544,0
05/03/2021 18:07:04.459,2270.2584,2210.1486,3,2,3.517677307,9.900136948,6.063940048,0,21.14831161,0
05/03/2021 18:07:14.459,2280.2585,2220.1487,3,2,3.517677307,9.900156021,6.091379642,0,21.24484634,0
05/03/2021 18:07:24.460,2290.2591,2230.1493,3,2,3.517787933,9.900072098,6.118817329,0,21.34137535,0
05/03/2021 18:07:34.461,2300.2603,2240.1505,3,2,3.517787933,9.89997673,6.146253109,0,21.43790627,0
05/03/2021 18:07:44.461,2310.2605,2250.1507,3,2,3.518890381,9.900032043,6.17369175,0,21.53444862,0
05/03/2021 18:07:54.462,2320.2611,2260.1513,3,2,3.518558502,9.900032043,6.201130867,0,21.63099861,0
05/03/2021 18:08:04.462,2330.2613,2270.1515,3,2,3.519001007,9.900114059,6.2285676,0,21.72754478,0
05/03/2021 18:08:14.463,2340.2623,2280.1525,3,2,3.518779755,9.899965286,6.256000996,0,21.82408524,0
05/03/2021 18:08:24.463,2350.2625,2290.1527,3,2,3.519447327,9.899787903,6.283436775,0,21.92063713,0
05/03/2021 18:08:34.464,2360.2627,2300.1529,3,2,3.519226074,9.900045395,6.310874939,0,22.01720047,0
05/03/2021 18:08:44.465,2370.2636,2310.1538,3,2,3.519775391,9.900022507,6.338310719,0,22.11375809,0
05/03/2021 18:08:54.466,2380.2645,2320.1547,3,2,3.519996643,9.900014877,6.365746975,0,22.21032524,0
05/03/2021 18:09:04.466,2390.2647,2330.1549,3,2,3.519001007,9.899980545,6.393188953,0,22.30691719,0
05/03/2021 18:09:14.467,2400.2656,2340.1558,3,2,3.519775391,9.90007782,6.420621872,0,22.40348053,0
05/03/2021 18:09:24.467,2410.2662,2350.1564,3,2,3.520328522,9.899946213,6.448060513,0,22.50006676,0
05/03/2021 18:09:34.467,2420.2663,2360.1565,3,2,3.519996643,9.899961472,6.475497723,0,22.59665108,0
05/03/2021 18:09:44.467,2430.2665,2370.1567,3,2,3.520328522,9.899793625,6.502934933,0,22.69324303,0
05/03/2021 18:09:54.468,2440.2667,2380.1569,3,2,3.520328522,9.899793625,6.530371666,0,22.78983116,0
05/03/2021 18:10:04.468,2450.2669,2390.1571,3,2,3.520774841,9.899950027,6.557805061,0,22.88641548,0
05/03/2021 18:10:14.468,2460.2671,2400.1573,3,2,3.520996094,9.899950027,6.585247517,0,22.98303413,0
05/03/2021 18:10:24.469,2470.2677,2410.1579,3,2,3.52154541,9.89991188,6.612685204,0,23.07964134,0
05/03/2021 18:10:34.469,2480.2685,2420.1587,3,2,3.521213531,9.900188446,6.640128613,0,23.17627335,0
05/03/2021 18:10:44.470,2490.2689,2430.1591,3,2,3.520885468,9.89988327,6.667565823,0,23.27288818,0
05/03/2021 18:10:54.470,2500.269,2440.1592,3,2,3.521324158,9.899881363,6.694997787,0,23.36948967,0
05/03/2021 18:11:04.470,2510.2693,2450.1595,3,2,3.52110672,9.899999619,6.722437382,0,23.46612167,0
05/03/2021 18:11:14.471,2520.2697,2460.1599,3,2,3.522315979,9.900030136,6.749880791,0,23.56277084,0
05/03/2021 18:11:24.471,2530.2703,2470.1605,3,2,3.521877289,9.900203705,6.777323723,0,23.65942383,0
05/03/2021 18:11:34.472,2540.2707,2480.1609,3,2,3.522094727,9.899915695,6.804756641,0,23.7560463,0
05/03/2021 18:11:44.473,2550.2717,2490.1619,3,2,3.522315979,9.899965286,6.832192898,0,23.85268402,0
05/03/2021 18:11:54.473,2560.2719,2500.1621,3,2,3.522541046,9.899860382,6.859626293,0,23.94931793,0
05/03/2021 18:12:04.473,2570.2723,2510.1625,3,2,3.522205353,9.899986267,6.887070179,0,24.0459919,0
05/03/2021 18:12:14.473,2580.2723,2520.1625,3,2,3.523532867,9.900156021,6.914512634,0,24.14266205,0
05/03/2021 18:12:24.474,2590.2733,2530.1635,3,2,3.522983551,9.899860382,6.941948414,0,24.23931694,0
05/03/2021 18:12:34.475,2600.2738,2540.164,3,2,3.522872925,9.899850845,6.969388485,0,24.335989,0
05/03/2021 18:12:44.475,2610.2739,2550.1641,3,2,3.523643494,9.900091171,6.996829987,0,24.43266869,0
05/03/2021 18:12:54.475,2620.2741,2560.1643,3,2,3.523422241,9.899971008,7.02426815,0,24.52934265,0
05/03/2021 18:13:04.475,2630.2741,2570.1643,3,2,3.523864746,9.900030136,7.05170393,0,24.62601471,0
05/03/2021 18:13:14.476,2640.2751,2580.1653,3,2,3.523864746,9.900039673,7.07914114,0,24.7226944,0
05/03/2021 18:13:24.477,2650.2756,2590.1658,3,2,3.524089813,9.899963379,7.106579781,0,24.81938553,0
05/03/2021 18:13:34.477,2660.2761,2600.1663,3,2,3.524532318,9.899866104,7.134021759,0,24.9160881,0
05/03/2021 18:13:44.477,2670.2764,2610.1666,3,2,3.524532318,9.899930954,7.161460876,0,25.01278877,0
05/03/2021 18:13:54.479,2680.2775,2620.1677,3,2,3.524421692,9.900033951,7.188903332,0,25.1095047,0
05/03/2021 18:14:04.479,2690.2777,2630.1679,3,2,3.524642944,9.899913788,7.216339111,0,25.20620155,0
05/03/2021 18:14:14.479,2700.2778,2640.168,3,2,3.524642944,9.899991989,7.24377203,0,25.30289268,0
05/03/2021 18:14:24.479,2710.2784,2650.1686,3,2,3.524971008,9.899951935,7.271211624,0,25.39961243,0
05/03/2021 18:14:34.479,2720.2785,2660.1687,3,2,3.525413513,9.900075912,7.298649788,0,25.49633217,0
05/03/2021 18:14:44.480,2730.2787,2670.1689,3,2,3.525859833,9.899953842,7.326092243,0,25.59307098,0
05/03/2021 18:14:54.480,2740.2794,2680.1696,3,2,3.525520325,9.899866104,7.353533268,0,25.68981171,0
05/03/2021 18:15:04.481,2750.2803,2690.1705,3,2,3.526077271,9.900014877,7.380969524,0,25.78653908,0
05/03/2021 18:15:14.482,2760.2809,2700.1711,3,2,3.525749207,9.899877548,7.408407688,0,25.88328171,0
05/03/2021 18:15:24.482,2770.2809,2710.1711,3,2,3.525520325,9.899875641,7.435841084,0,25.98000717,0
05/03/2021 18:15:34.483,2780.2817,2720.1719,3,2,3.526409149,9.900045395,7.463282108,0,26.07676697,0
05/03/2021 18:15:44.484,2790.2826,2730.1728,3,2,3.526630402,9.89985466,7.490725517,0,26.17353821,0
05/03/2021 18:15:54.484,2800.2834,2740.1736,3,2,3.526851654,9.900033951,7.518167019,0,26.27030563,0
05/03/2021 18:16:04.485,2810.2837,2750.1739,3,2,3.526409149,9.899961472,7.545604229,0,26.36706352,0
05/03/2021 18:16:14.485,2820.2843,2760.1745,3,2,3.526958466,9.899993896,7.57304287,0,26.46382904,0
05/03/2021 18:16:24.486,2830.2847,2770.1749,3,2,3.526851654,9.900100708,7.600484848,0,26.56061363,0
05/03/2021 18:16:34.486,2840.2851,2780.1753,3,2,3.527179718,9.900156021,7.627923012,0,26.65739059,0
05/03/2021 18:16:44.487,2850.2857,2790.1759,3,2,3.527957916,9.899965286,7.65536356,0,26.754179,0
05/03/2021 18:16:54.487,2860.2859,2800.1761,3,2,3.527179718,9.899780273,7.682805061,0,26.85097694,0
05/03/2021 18:17:04.487,2870.2863,2810.1765,3,2,3.527515411,9.899961472,7.710241795,0,26.94776154,0
05/03/2021 18:17:14.487,2880.2865,2820.1767,3,2,3.52784729,9.899835587,7.737678528,0,27.04455185,0
05/03/2021 18:17:24.488,2890.2867,2830.1769,3,2,3.528396606,9.899812698,7.765114307,0,27.14134216,0
05/03/2021 18:17:34.488,2900.2873,2840.1775,3,2,3.527957916,9.899852753,7.792559624,0,27.23817253,0
05/03/2021 18:17:44.489,2910.288,2850.1782,3,2,3.529285431,9.899986267,7.81999588,0,27.33497238,0
05/03/2021 18:17:54.490,2920.2888,2860.179,3,2,3.528617859,9.899913788,7.847435951,0,27.43179321,0
05/03/2021 18:18:04.490,2930.2888,2870.179,3,2,3.528396606,9.899961472,7.874872208,0,27.52860641,0
05/03/2021 18:18:14.490,2940.2893,2880.1795,3,2,3.528728485,9.900114059,7.902313232,0,27.6254425,0
05/03/2021 18:18:24.490,2950.2895,2890.1797,3,2,3.529506683,9.899837494,7.929745674,0,27.72225189,0
05/03/2021 18:18:34.491,2960.2897,2900.1799,3,2,3.529064178,9.900033951,7.95717907,0,27.81906891,0
05/03/2021 18:18:44.491,2970.2904,2910.1806,3,2,3.529506683,9.899908066,7.98461628,0,27.915905,0
05/03/2021 18:18:54.492,2980.2908,2920.181,3,2,3.529834747,9.899881363,8.012052536,0,28.0127449,0
05/03/2021 18:19:04.492,2990.2913,2930.1815,3,2,3.530277252,9.899951935,8.039493561,0,28.10960388,0
05/03/2021 18:19:14.492,3000.2915,2940.1817,3,2,3.530277252,9.900018692,8.066930771,0,28.20645523,0
05/03/2021 18:19:24.493,3010.2919,2950.1821,3,2,3.530277252,9.900093079,8.094367981,0,28.30331039,0
05/03/2021 18:19:34.493,3020.2923,2960.1825,3,2,3.530387878,9.900003433,8.121810913,0,28.40019226,0
05/03/2021 18:19:44.493,3030.2925,2970.1827,3,2,3.531051636,9.899999619,8.149247169,0,28.49705505,0
05/03/2021 18:19:54.494,3040.2929,2980.1831,3,2,3.530834198,9.900117874,8.176685333,0,28.59392738,0
05/03/2021 18:20:04.494,3050.2934,2990.1836,3,2,3.53049469,9.899944305,8.204122543,0,28.69080162,0
05/03/2021 18:20:14.495,3060.2939,3000.1841,3,2,3.530834198,9.900018692,8.231570244,0,28.787714,0
05/03/2021 18:20:24.495,3070.2941,3010.1843,3,2,3.530166626,9.899950027,8.259008408,0,28.88460159,0
05/03/2021 18:20:34.496,3080.2947,3020.1849,3,2,3.531272888,9.899852753,8.286449432,0,28.98150444,0
05/03/2021 18:20:44.496,3090.2949,3030.1851,3,2,3.531272888,9.89991951,8.313882828,0,29.07838058,0
05/03/2021 18:20:54.497,3100.2959,3040.1861,3,2,3.531932831,9.899873734,8.341324806,0,29.17529297,0
05/03/2021 18:21:04.498,3110.2969,3050.1871,3,2,3.53237915,9.899881363,8.368769646,0,29.27222252,0
05/03/2021 18:21:14.498,3120.2971,3060.1873,3,2,3.532043457,9.899950027,8.396207809,0,29.369133,0
05/03/2021 18:21:24.498,3130.2975,3070.1877,3,2,3.532154083,9.900117874,8.423646927,0,29.46605301,0
05/03/2021 18:21:34.498,3140.2975,3080.1877,3,2,3.532489777,9.900100708,8.451072693,0,29.56292915,0
05/03/2021 18:21:44.499,3150.2976,3090.1878,3,2,3.532600403,9.90004158,8.478510857,0,29.6598568,0
05/03/2021 18:21:54.499,3160.2985,3100.1887,3,2,3.532932281,9.899915695,8.505951881,0,29.75679398,0
05/03/2021 18:22:04.500,3170.2987,3110.1889,3,2,3.532154083,9.900016785,8.533390999,0,29.85373116,0
05/03/2021 18:22:14.500,3180.2991,3120.1893,3,2,3.533042908,9.900075912,8.560827255,0,29.95066643,0
05/03/2021 18:22:24.501,3190.2999,3130.1901,3,2,3.533481598,9.900087357,8.588264465,0,30.04760933,0
05/03/2021 18:22:34.502,3200.3009,3140.1911,3,2,3.533260345,9.90007019,8.615703583,0,30.14455986,0
05/03/2021 18:22:44.502,3210.3011,3150.1913,3,2,3.533481598,9.899904251,8.643135071,0,30.24149132,0
05/03/2021 18:22:54.502,3220.3013,3160.1915,3,2,3.533813477,9.900030136,8.670575142,0,30.33845901,0
05/03/2021 18:23:04.502,3230.3013,3170.1915,3,2,3.533924103,9.899888992,8.698003769,0,30.43539047,0
05/03/2021 18:23:14.503,3240.3023,3180.1925,3,2,3.53414917,9.900091171,8.725445747,0,30.53237343,0
05/03/2021 18:23:24.504,3250.3027,3190.1929,3,2,3.534919739,9.899951935,8.752882004,0,30.62934494,0
05/03/2021 18:23:34.504,3260.3033,3200.1935,3,2,3.53414917,9.900003433,8.780323982,0,30.72634315,0
05/03/2021 18:23:44.504,3270.3035,3210.1937,3,2,3.535030365,9.899877548,8.807767868,0,30.82335091,0
05/03/2021 18:23:54.505,3280.304,3220.1942,3,2,3.535030365,9.899942398,8.835208893,0,30.92035484,0
05/03/2021 18:24:04.506,3290.3049,3230.1951,3,2,3.535030365,9.900062561,8.86265564,0,31.01738358,0
05/03/2021 18:24:14.507,3300.3059,3240.1961,3,2,3.535469055,9.900127411,8.890089989,0,31.11437225,0
05/03/2021 18:24:24.507,3310.3061,3250.1963,3,2,3.535358429,9.899930954,8.917529106,0,31.21138573,0
05/03/2021 18:24:34.507,3320.3061,3260.1963,3,2,3.536907196,9.900108337,8.944975853,0,31.30842972,0
05/03/2021 18:24:44.508,3330.3071,3270.1973,3,2,3.536136627,9.900007248,8.972412109,0,31.40544128,0
05/03/2021 18:24:54.509,3340.3079,3280.1981,3,2,3.536026001,9.900093079,8.999850273,0,31.50246429,0
05/03/2021 18:25:04.509,3350.3081,3290.1983,3,2,3.536247253,9.900079727,9.027292252,0,31.59950829,0
05/03/2021 18:25:14.509,3360.3085,3300.1987,3,2,3.53635788,9.899745941,9.054735184,0,31.69655991,0
05/03/2021 18:25:24.511,3370.3099,3310.2001,3,2,3.536468506,9.899843216,9.08217144,0,31.79359436,0
05/03/2021 18:25:34.511,3380.3105,3320.2007,3,2,3.536247253,9.900087357,9.109613419,0,31.8906517,0
05/03/2021 18:25:44.512,3390.3108,3330.201,3,2,3.536689758,9.900024414,9.137048721,0,31.98769379,0
05/03/2021 18:25:54.512,3400.3111,3340.2013,3,2,3.537574768,9.900094986,9.164484024,0,32.08473587,0
05/03/2021 18:26:04.512,3410.3113,3350.2015,3,2,3.537685394,9.900165558,9.191922188,0,32.18179703,0
05/03/2021 18:26:14.513,3420.3123,3360.2025,3,2,3.538017273,9.899845123,9.219367981,0,32.27889252,0
05/03/2021 18:26:24.514,3430.3127,3370.2029,3,2,3.537796021,9.900001526,9.246818542,0,32.37601089,0
05/03/2021 18:26:34.514,3440.3129,3380.2031,3,2,3.538345337,9.899875641,9.274254799,0,32.4730835,0
05/03/2021 18:26:44.514,3450.3129,3390.2031,3,2,3.537906647,9.900144577,9.301691055,0,32.57015991,0
05/03/2021 18:26:54.515,3460.3137,3400.2039,3,2,3.538898468,9.900087357,9.329135895,0,32.66727448,0
05/03/2021 18:27:04.515,3470.3142,3410.2044,3,2,3.538455963,9.899795532,9.35656929,0,32.76435089,0
05/03/2021 18:27:14.516,3480.3146,3420.2048,3,2,3.539234161,9.900159836,9.384004593,0,32.86144257,0
05/03/2021 18:27:24.516,3490.3147,3430.2049,3,2,3.539234161,9.899843216,9.411442757,0,32.9585495,0
05/03/2021 18:27:34.516,3500.3151,3440.2053,3,2,3.539562225,9.900234222,9.438887596,0,33.05568695,0
05/03/2021 18:27:44.517,3510.3157,3450.2059,3,2,3.539344788,9.899742126,9.466321945,0,33.15279007,0
05/03/2021 18:27:54.517,3520.316,3460.2062,3,2,3.539894104,9.900175095,9.493758202,0,33.24990463,0
05/03/2021 18:28:04.517,3530.3163,3470.2065,3,2,3.540332794,9.899938583,9.521193504,0,33.34702682,0
05/03/2021 18:28:14.517,3540.3165,3480.2067,3,2,3.54044342,9.900009155,9.548640251,0,33.44419098,0
05/03/2021 18:28:24.518,3550.3171,3490.2073,3,2,3.54044342,9.900127411,9.576079369,0,33.54133224,0
05/03/2021 18:28:34.518,3560.3171,3500.2073,3,2,3.540672302,9.899785995,9.603508949,0,33.63845062,0
05/03/2021 18:28:44.519,3570.3177,3510.2079,3,2,3.54088974,9.900133133,9.630950928,0,33.73561096,0
05/03/2021 18:28:54.519,3580.3179,3520.2081,3,2,3.541664124,9.900075912,9.658387184,0,33.83276367,0
05/03/2021 18:29:04.520,3590.3191,3530.2093,3,2,3.54088974,9.900032043,9.685829163,0,33.92993546,0
05/03/2021 18:29:14.520,3600.3193,3540.2095,3,2,3.541553497,9.89997673,9.713264465,0,34.02709198,0
05/03/2021 18:29:24.521,3610.3199,3550.2101,3,2,3.541442871,9.899961472,9.740696907,0,34.12424469,0
05/03/2021 18:29:34.521,3620.3201,3560.2103,3,2,3.54221344,9.900003433,9.76813221,0,34.22141266,0
05/03/2021 18:29:44.522,3630.3208,3570.211,3,2,3.541881561,9.900018692,9.795563698,0,34.318573,0
05/03/2021 18:29:54.523,3640.3217,3580.2119,3,2,3.54221344,9.899972916,9.822999001,0,34.4157486,0
05/03/2021 18:30:04.523,3650.3219,3590.2121,3,2,3.541992188,9.900026321,9.850432396,0,34.51292801,0
05/03/2021 18:30:14.523,3660.3221,3600.2123,3,2,3.54221344,9.89982605,9.877869606,0,34.61012268,0
05/03/2021 18:30:24.523,3670.3223,3610.2125,3,2,3.542991638,9.900224686,9.905304909,0,34.70731735,0
05/03/2021 18:30:34.523,3680.3225,3620.2127,3,2,3.542770386,9.900129318,9.932739258,0,34.80451202,0
05/03/2021 18:30:44.524,3690.3229,3630.2131,3,2,3.542770386,9.900100708,9.960179329,0,34.90173721,0
05/03/2021 18:30:54.524,3700.3233,3640.2135,3,2,3.54309845,9.900037766,9.987616539,0,34.99895859,0
05/03/2021 18:31:04.525,3710.324,3650.2142,3,2,3.543762207,9.899835587,10.01505947,0,35.09620285,0
05/03/2021 18:31:14.526,3720.3247,3660.2149,3,2,3.543651581,9.899795532,10.04249668,0,35.19343567,0
05/03/2021 18:31:24.526,3730.3249,3670.2151,3,2,3.5440979,9.900133133,10.06993008,0,35.29066086,0
05/03/2021 18:31:34.526,3740.3251,3680.2153,3,2,3.5440979,9.899965286,10.09737492,0,35.38792801,0
05/03/2021 18:31:44.526,3750.3253,3690.2155,3,2,3.544647217,9.899852753,10.12481022,0,35.48517227,0
05/03/2021 18:31:54.526,3760.3255,3700.2157,3,2,3.544757843,9.899850845,10.1522398,0,35.58239746,0
05/03/2021 18:32:04.527,3770.3257,3710.2159,3,2,3.545417786,9.900188446,10.17968273,0,35.67967606,0
05/03/2021 18:32:14.527,3780.3261,3720.2163,3,2,3.545307159,9.900011063,10.20711708,0,35.77693558,0
05/03/2021 18:32:24.528,3790.3271,3730.2173,3,2,3.545417786,9.899923325,10.23456097,0,35.87423706,0
05/03/2021 18:32:34.529,3800.3281,3740.2183,3,2,3.545646667,9.899942398,10.26200294,0,35.9715271,0
05/03/2021 18:32:44.530,3810.3289,3750.2191,3,2,3.546195984,9.899946213,10.28944969,0,36.06884766,0
05/03/2021 18:32:54.530,3820.3293,3760.2195,3,2,3.546417236,9.900011063,10.31689072,0,36.16615677,0
05/03/2021 18:33:04.530,3830.3295,3770.2197,3,2,3.546634674,9.899961472,10.34432888,0,36.26345825,0
05/03/2021 18:33:14.530,3840.3295,3780.2197,3,2,3.546634674,9.900100708,10.37177181,0,36.36077881,0
05/03/2021 18:33:24.531,3850.3297,3790.2199,3,2,3.546634674,9.899921417,10.39920616,0,36.45807648,0
05/03/2021 18:33:34.531,3860.3297,3800.2199,3,2,3.5467453,9.89982605,10.42664242,0,36.5553894,0
05/03/2021 18:33:44.532,3870.3307,3810.2209,3,2,3.547634125,9.900133133,10.45408249,0,36.65272522,0
05/03/2021 18:33:54.532,3880.3311,3820.2213,3,2,3.547523499,9.899980545,10.4815197,0,36.75005341,0
05/03/2021 18:34:04.532,3890.3313,3830.2215,3,2,3.547302246,9.899868011,10.50895786,0,36.84738922,0
05/03/2021 18:34:14.532,3900.3315,3840.2217,3,2,3.547855377,9.899953842,10.53639507,0,36.94472885,0
05/03/2021 18:34:24.533,3910.3319,3850.2221,3,2,3.548736572,9.90014267,10.56383038,0,37.04206467,0
05/03/2021 18:34:34.534,3920.3329,3860.2231,3,2,3.547744751,9.89997673,10.59127426,0,37.13944626,0
05/03/2021 18:34:44.534,3930.3333,3870.2235,3,2,3.54851532,9.899843216,10.61871719,0,37.23682404,0
05/03/2021 18:34:54.535,3940.3337,3880.2239,3,2,3.548736572,9.899978638,10.64615536,0,37.33419037,0
05/03/2021 18:35:04.535,3950.3339,3890.2241,3,2,3.549072266,9.899852753,10.6736002,0,37.43158722,0
05/03/2021 18:35:14.537,3960.3359,3900.2261,3,2,3.549953461,9.899942398,10.70104122,0,37.52898026,0
05/03/2021 18:35:24.538,3970.3369,3910.2271,3,2,3.549293518,9.900014877,10.72848701,0,37.62639236,0
05/03/2021 18:35:34.538,3980.3369,3920.2271,3,2,3.549621582,9.900079727,10.75592613,0,37.72378922,0
05/03/2021 18:35:44.538,3990.3375,3930.2277,3,2,3.550170898,9.900115967,10.7833643,0,37.82118607,0
05/03/2021 18:35:54.539,4000.3379,3940.2281,3,2,3.549842834,9.899965286,10.81080151,0,37.91858673,0
05/03/2021 18:36:04.539,4010.3383,3950.2285,3,2,3.550392151,9.8998909,10.83824158,0,38.01600647,0
05/03/2021 18:36:14.539,4020.3385,3960.2287,3,2,3.550170898,9.899971008,10.86567497,0,38.11340714,0
05/03/2021 18:36:24.540,4030.3393,3970.2295,3,2,3.55083847,9.899776459,10.89312077,0,38.21085739,0
05/03/2021 18:36:34.541,4040.3403,3980.2305,3,2,3.550949097,9.900003433,10.92055893,0,38.30829239,0
05/03/2021 18:36:44.542,4050.3407,3990.2309,3,2,3.551170349,9.899787903,10.94799328,0,38.40571594,0
05/03/2021 18:36:54.542,4060.3407,4000.2309,3,2,3.551280975,9.900045395,10.9754324,0,38.50316238,0
05/03/2021 18:37:04.542,4070.3407,4010.2309,3,2,3.551609039,9.899969101,11.00286865,0,38.60060501,0
05/03/2021 18:37:14.542,4080.341,4020.2312,3,2,3.551940918,9.899908066,11.03030777,0,38.69806671,0
05/03/2021 18:37:24.542,4090.3413,4030.2315,3,2,3.552387238,9.899829865,11.05774212,0,38.79552078,0
05/03/2021 18:37:34.542,4100.3415,4040.2317,3,2,3.55216217,9.899942398,11.08517933,0,38.8929863,0
05/03/2021 18:37:44.543,4110.3421,4050.2323,3,2,3.552497864,9.89985466,11.11261845,0,38.99046707,0
05/03/2021 18:37:54.543,4120.3423,4060.2325,3,2,3.553157806,9.89997673,11.14005375,0,39.08794022,0
05/03/2021 18:38:04.544,4130.3429,4070.2331,3,2,3.553157806,9.900136948,11.16749954,0,39.18545532,0
05/03/2021 18:38:14.544,4140.3434,4080.2336,3,2,3.553157806,9.899908066,11.19493294,0,39.2829361,0
